time,lat,lon,glacier_mass_change_gt,glacier_mass_change_mwe,glacier_area_km2,uncertainty_gt,uncertainty_mwe
2012-01-01,83.75,-38.75,-0.000985888403939,-0.285,3.454,0.0026848182303762,0.777
2012-01-01,83.75,-37.75,5.441919274970838e-05,0.024,2.237,0.0024586957788737,1.099
2012-01-01,83.75,-37.25,0.0011119472025173,0.103,10.816,0.0170238773940761,1.574
2012-01-01,83.75,-36.75,-0.0063817243733263,-0.267,23.907,0.0203223744368732,0.85
2012-01-01,83.75,-35.25,-0.0172735318876238,-0.613,28.195,0.0245545363238696,0.87
2012-01-01,83.75,-34.25,-0.0016596033647377,-1.354,1.226,0.0011526994857735,0.938
2012-01-01,83.25,-77.25,-0.0009918188186239,-0.61,1.627,0.0010708820069787,0.657
2012-01-01,83.25,-76.75,-0.0692358788731604,-0.628,110.167,0.0636694492381506,0.577
2012-01-01,83.25,-74.75,-0.0004594501851017,-0.843,0.545,0.0002449627742132,0.447
2012-01-01,83.25,-74.25,-0.0369991255138223,-1.03,35.918,0.0222518847255998,0.617
2012-01-01,83.25,-73.75,-0.0029852196425416,-1.194,2.5,0.0015961586379514,0.636
2012-01-01,83.25,-73.25,-0.00062380847448,-0.488,1.277,0.0006204734813079,0.485
2012-01-01,83.25,-72.75,-0.0464761876277127,-0.734,63.353,0.030795592615507,0.485
2012-01-01,83.25,-72.25,-0.0356602221371363,-0.679,52.489,0.020883878113199,0.396
2012-01-01,83.25,-71.75,-0.0144939888471349,-0.673,21.551,0.0100652496229953,0.466
2012-01-01,83.25,-71.25,3.2643577755345226e-05,0.023,1.399,0.0044911116907266,3.21
2012-01-01,83.25,-70.75,-0.0585705500915835,-0.833,70.323,0.0373524280285824,0.53
2012-01-01,83.25,-70.25,-0.0374048856310075,-0.883,42.385,0.0221932208758005,0.522
2012-01-01,83.25,-69.75,-0.0196949971219014,-1.074,18.341,0.0108537040759167,0.589
2012-01-01,83.25,-45.75,-0.0026482529357177,-0.41,6.457,0.0049375538193027,0.764
2012-01-01,83.25,-45.25,-0.0023554496247457,-0.044,53.713,0.0575260622107701,1.071
2012-01-01,83.25,-44.75,-0.0080536330787532,-0.714,11.273,0.0105345465938834,0.934
2012-01-01,83.25,-44.25,-0.0055718202166558,-0.523,10.65,0.0087859456716906,0.825
2012-01-01,83.25,-43.75,-0.0095261335929827,-0.312,30.52,0.022649690596901,0.742
2012-01-01,83.25,-43.25,-0.0083515934056919,-0.282,29.655,0.016680096187215,0.562
2012-01-01,83.25,-41.25,-0.0051794167107664,-0.54,9.587,0.006069551446559,0.633
2012-01-01,83.25,-40.75,-3.237799565281741e-06,-0.008,0.419,0.0007114744473434,1.698
2012-01-01,83.25,-40.25,-0.0021457281126939,-0.093,23.021,0.0192034539288806,0.834
2012-01-01,83.25,-39.25,-0.0490453204599771,-0.472,103.807,0.0694940167737459,0.669
2012-01-01,83.25,-38.75,-0.0669022484232722,-0.774,86.48,0.0568932531441228,0.657
2012-01-01,83.25,-38.25,-0.0711253582187162,-0.374,190.345,0.1013109009993776,0.532
2012-01-01,83.25,-37.75,-0.0375282414441777,-0.438,85.589,0.0476724063429172,0.557
2012-01-01,83.25,-37.25,-0.2937267269617139,-1.091,269.203,0.2448638410001468,0.908
2012-01-01,83.25,-36.75,-0.0469608124216481,-0.475,98.914,0.0678717821392979,0.686
