time,lat,lon,glacier_mass_change_gt,glacier_mass_change_mwe,glacier_area_km2,uncertainty_gt,uncertainty_mwe
1997-01-01,83.75,-38.75,0.002428610863698,0.619,3.921,0.0035055784336371,0.894
1997-01-01,83.75,-37.75,0.0015709733549086,0.618,2.54,0.0032929782223841,1.296
1997-01-01,83.75,-37.25,0.0043250798540514,0.352,12.278,0.0207418445799731,1.689
1997-01-01,83.75,-36.75,0.0104789536637544,0.386,27.139,0.0286478002915972,1.055
1997-01-01,83.75,-35.25,0.0003973061604112,0.012,32.006,0.034440932510699,1.076
1997-01-01,83.75,-34.25,-0.0009244683750809,-0.664,1.392,0.0015714749479801,1.128
1997-01-01,83.25,-77.25,0.0005867207131498,0.357,1.644,0.0010813084658939,0.657
1997-01-01,83.25,-76.75,0.0314317659966179,0.282,111.333,0.0642673632842215,0.577
1997-01-01,83.25,-74.75,2.174934316547617e-05,0.039,0.551,0.0002399560842782,0.435
1997-01-01,83.25,-74.25,-0.0043814969461496,-0.121,36.298,0.0224105244830367,0.617
1997-01-01,83.25,-73.75,-0.0006058690366192,-0.24,2.526,0.0016059774680549,0.636
1997-01-01,83.25,-73.25,0.0006705748418712,0.519,1.291,0.000627379376458,0.485
1997-01-01,83.25,-72.75,0.0099871687237787,0.156,64.024,0.0310291322747138,0.485
1997-01-01,83.25,-72.25,0.0107738459199179,0.203,53.045,0.0210349322395056,0.396
1997-01-01,83.25,-71.75,0.0050850843175931,0.233,21.78,0.0101474732095958,0.466
1997-01-01,83.25,-71.25,0.0020054014843775,1.418,1.414,0.0045392392822939,3.209
1997-01-01,83.25,-70.75,0.0048825313670049,0.069,71.068,0.037629841326049,0.529
1997-01-01,83.25,-70.25,0.0008418190675696,0.02,42.834,0.0223485192352716,0.522
1997-01-01,83.25,-69.75,-0.0035068795523986,-0.189,18.535,0.0109246765040998,0.589
1997-01-01,83.25,-45.75,0.0038397870997752,0.524,7.33,0.0065564556428588,0.894
1997-01-01,83.25,-45.25,0.0585705457364825,0.961,60.974,0.0714250815244628,1.17
1997-01-01,83.25,-44.75,0.0026818804055546,0.21,12.797,0.0140091454644468,1.095
1997-01-01,83.25,-44.25,0.0029853529935059,0.247,12.09,0.0125167798268289,1.035
1997-01-01,83.25,-43.75,0.0126574899772489,0.365,34.646,0.0319037365097476,0.921
1997-01-01,83.25,-43.25,0.0156777166765946,0.466,33.664,0.0226371389277613,0.672
1997-01-01,83.25,-41.25,0.0046649786517176,0.429,10.884,0.008058934393553,0.74
1997-01-01,83.25,-40.75,0.0004922927725234,1.034,0.476,0.0008659815083607,1.819
1997-01-01,83.25,-40.25,0.0123838709419506,0.474,26.133,0.0241844176885176,0.925
