time,lat,lon,glacier_mass_change_gt,glacier_mass_change_mwe,glacier_area_km2,uncertainty_gt,uncertainty_mwe
2006-01-01,83.75,-38.75,0.001786369653199,0.491,3.64,0.0032536230050016,0.894
2006-01-01,83.75,-37.75,0.0014005601915194,0.594,2.358,0.0030569212684028,1.296
2006-01-01,83.75,-37.25,0.0055464034945368,0.486,11.401,0.0192612339276571,1.689
2006-01-01,83.75,-36.75,0.0089216131887069,0.354,25.2,0.0266002922810587,1.055
2006-01-01,83.75,-35.25,-0.0004057107110746,-0.014,29.719,0.0319798789331612,1.076
2006-01-01,83.75,-34.25,-0.0009294932618357,-0.719,1.293,0.0014598189382151,1.128
2006-01-01,83.25,-77.25,0.0003810951916469,0.233,1.634,0.0010745045337627,0.657
2006-01-01,83.25,-76.75,0.0197902269549021,0.179,110.633,0.063851855743755,0.577
2006-01-01,83.25,-74.75,-4.900885485433578e-05,-0.089,0.548,0.0002370051632609,0.432
2006-01-01,83.25,-74.25,-0.0081356231625888,-0.226,36.07,0.022272407338165,0.617
2006-01-01,83.25,-73.75,-0.0009052885120299,-0.361,2.51,0.001596163018146,0.636
2006-01-01,83.25,-73.25,0.000467438057722,0.364,1.283,0.0006230391764516,0.485
2006-01-01,83.25,-72.75,0.003776643731579,0.059,63.622,0.0308289432436072,0.485
2006-01-01,83.25,-72.25,0.0056926216806339,0.108,52.712,0.0208979642959039,0.396
2006-01-01,83.25,-71.75,0.0027820406932925,0.129,21.643,0.0100810657154697,0.466
2006-01-01,83.25,-71.25,0.0015676173610858,1.116,1.405,0.0045096496096815,3.209
2006-01-01,83.25,-70.75,-0.0022643975508554,-0.032,70.621,0.0373918329021127,0.529
2006-01-01,83.25,-70.25,-0.0036004852971993,-0.085,42.564,0.022208322552854,0.522
2006-01-01,83.25,-69.75,-0.0052739496939813,-0.286,18.418,0.0108575200882573,0.589
2006-01-01,83.25,-45.75,0.0026057822389512,0.383,6.806,0.0060865381147191,0.894
2006-01-01,83.25,-45.25,0.0450663187365536,0.796,56.617,0.0663038118240035,1.17
2006-01-01,83.25,-44.75,0.0008520096301467,0.072,11.883,0.0130080442249503,1.095
2006-01-01,83.25,-44.25,0.0020083392770003,0.179,11.226,0.0116218877887083,1.035
2006-01-01,83.25,-43.75,0.0101569733192719,0.316,32.171,0.0296229225445035,0.921
2006-01-01,83.25,-43.25,0.0123267694684749,0.394,31.259,0.0210163452740916,0.672
2006-01-01,83.25,-41.25,0.0027996064745021,0.277,10.106,0.0074810480120158,0.74
2006-01-01,83.25,-40.75,0.0003764159686003,0.852,0.442,0.0008040210970887,1.819
2006-01-01,83.25,-40.25,0.0117494920153445,0.484,24.266,0.0224569527444998,0.925
2006-01-01,83.25,-39.25,0.0124490896766265,0.114,109.421,0.0813585068117073,0.744
2006-01-01,83.25,-38.75,-0.010606398294075,-0.116,91.157,0.0698606972852643,0.766
2006-01-01,83.25,-38.25,0.0492831524290818,0.246,200.638,0.1329392443942837,0.662
2006-01-01,83.25,-37.75,0.0168607522797087,0.187,90.218,0.0588767774115095,0.653
2006-01-01,83.25,-37.25,-0.1326775935204272,-0.468,283.761,0.3035530967260211,1.069
2006-01-01,83.25,-36.75,0.0160554127136897,0.154,104.263,0.0888854958548912,0.852
2006-01-01,83.25,-36.25,-0.1411377090041961,-0.777,181.667,0.2065835833140133,1.136
2006-01-01,83.25,-35.75,-0.0863293243174319,-0.499,172.945,0.2257747657257292,1.305
2006-01-01,83.25,-35.25,0.0408203869236963,0.735,55.557,0.1098796247962395,1.977
2006-01-01,83.25,-34.75,-0.0605474181149764,-0.488,124.15,0.1233116093597809,0.993
2006-01-01,83.25,-34.25,-0.0717526433530776,-0.399,179.65,0.2024195984535034,1.127
2006-01-01,83.25,-33.75,0.0071603628597295,0.085,83.919,0.078320872067848,0.933
2006-01-01,83.25,-33.25,-0.0139053303033729,-0.132,105.252,0.1064702128068645,1.012
2006-01-01,83.25,-32.25,-0.0078796810315552,-0.288,27.358,0.0113924574525974,0.416
2006-01-01,83.25,-31.75,-0.0555081542209173,-0.293,189.489,0.2095851407138285,1.106
2006-01-01,83.25,-31.25,0.0010338533084163,0.033,30.89,0.0202626515419535,0.656
2006-01-01,83.25,-30.75,-0.029398929586276,-0.23,127.936,0.1330704331851519,1.04
2006-01-01,83.25,-30.25,-0.0074499967397238,-0.05,148.892,0.1035820902513988,0.696
2006-01-01,83.25,-29.75,-0.0044988773670073,-0.111,40.542,0.0242369531924657,0.598
2006-01-01,83.25,-29.25,0.0014685005437284,0.041,35.563,0.026188503102992,0.736
2006-01-01,83.25,-28.75,-0.043457125853186,-0.266,163.625,0.1907109683322992,1.165
2006-01-01,83.25,-28.25,0.0029795451076031,0.047,62.896,0.0934268594787073,1.485
2006-01-01,83.25,-27.75,0.0293069252329772,0.393,74.635,0.0663188678944012,0.888
2006-01-01,83.25,-27.25,-0.0290675822478799,-0.376,77.29,0.0800795352868708,1.036
2006-01-01,83.25,-26.75,0.0062484358213176,0.486,12.862,0.0093897770248681,0.73
2006-01-01,82.75,-82.25,-0.0005240674902628,-0.007,70.823,0.0298991433100726,0.422
2006-01-01,82.75,-81.75,-0.0120799117420691,-0.204,59.148,0.0130205314093054,0.22
2006-01-01,82.75,-81.25,0.0077297393150097,0.073,105.904,0.0337564919868155,0.319
2006-01-01,82.75,-80.75,-0.0038101717291309,-0.111,34.431,0.0089016567207062,0.258
2006-01-01,82.75,-80.25,-0.0098459683374845,-0.115,85.534,0.0127865660207446,0.149
2006-01-01,82.75,-79.75,-0.0089484003899497,-0.067,132.978,0.0255691489614395,0.192
2006-01-01,82.75,-79.25,-0.000736810402965,-0.016,46.463,0.0073171375311201,0.157
2006-01-01,82.75,-78.75,-0.0036645787931557,-0.126,29.195,0.0067514494943359,0.231
2006-01-01,82.75,-78.25,-0.000823067465854,-0.155,5.31,0.0010879084821872,0.205
2006-01-01,82.75,-77.75,-0.0006114616744189,-0.017,35.64,0.0059836897770887,0.168
2006-01-01,82.75,-77.25,0.0004048217248384,0.005,74.434,0.0140873931419476,0.189
2006-01-01,82.75,-76.75,0.0049500346591208,0.076,64.713,0.0173538622652256,0.268
2006-01-01,82.75,-76.25,-0.0035049955121003,-0.043,80.667,0.0132417880710367,0.164
2006-01-01,82.75,-75.75,-0.0020037019685064,-0.124,16.185,0.0038468123221535,0.238
2006-01-01,82.75,-75.25,-0.0041238366525808,-0.069,60.119,0.0178947046342212,0.298
2006-01-01,82.75,-74.75,-0.0048857561823363,-0.18,27.178,0.0052452612012903,0.193
2006-01-01,82.75,-74.25,-0.0119256278819388,-0.046,258.331,0.0888494355686339,0.344
2006-01-01,82.75,-73.75,-0.0084339032354997,-0.099,84.872,0.0221689226723815,0.261
2006-01-01,82.75,-73.25,-0.0051351908024777,-0.208,24.64,0.003530376644209,0.143
2006-01-01,82.75,-72.75,-0.0103310398788751,-0.214,48.346,0.0073168890556278,0.151
2006-01-01,82.75,-72.25,-0.000626260566268,-0.021,29.785,0.0054591157684524,0.183
2006-01-01,82.75,-71.75,0.0101013313676993,0.112,90.008,0.0331755221909573,0.369
