time,lat,lon,glacier_mass_change_gt,glacier_mass_change_mwe,glacier_area_km2,uncertainty_gt,uncertainty_mwe
2022-01-01,83.75,-38.75,-0.001524608205268,-0.485,3.142,0.0023308417964707,0.741
2022-01-01,83.75,-37.75,-9.939921224543268e-05,-0.049,2.036,0.0021137727388936,1.038
2022-01-01,83.75,-37.25,0.0019820074404383,0.201,9.841,0.0151569187318545,1.54
2022-01-01,83.75,-36.75,-0.0076364180113623,-0.351,21.752,0.0170628202096274,0.784
2022-01-01,83.75,-35.25,-0.0173621352724076,-0.677,25.654,0.020666946081083,0.805
2022-01-01,83.75,-34.25,-0.0016635354395751,-1.491,1.116,0.0009833984535658,0.878
2022-01-01,83.25,-77.25,-0.0006437872535979,-0.398,1.616,0.0010629882706644,0.657
2022-01-01,83.25,-76.75,-0.0407842241586524,-0.373,109.389,0.0631592278729358,0.577
2022-01-01,83.25,-74.75,-0.0003271333559759,-0.604,0.542,0.0002386986466129,0.439
2022-01-01,83.25,-74.25,-0.0277204138334227,-0.777,35.664,0.0220616197445432,0.617
2022-01-01,83.25,-73.75,-0.002324071060636,-0.936,2.482,0.00158199600323,0.636
2022-01-01,83.25,-73.25,-0.0004039244824877,-0.319,1.268,0.000615652962305,0.485
2022-01-01,83.25,-72.75,-0.0293645783770307,-0.467,62.906,0.0305211740539208,0.485
2022-01-01,83.25,-72.25,-0.0215819652441457,-0.414,52.119,0.0206891103914594,0.396
2022-01-01,83.25,-71.75,-0.0089634247329017,-0.419,21.399,0.0099773795705846,0.466
2022-01-01,83.25,-71.25,-1.9210579564900853e-05,-0.014,1.389,0.0044582526332112,3.21
2022-01-01,83.25,-70.75,-0.0398310809408153,-0.57,69.827,0.0370264744759505,0.529
2022-01-01,83.25,-70.25,-0.0263508118903065,-0.626,42.086,0.0219977249870704,0.522
2022-01-01,83.25,-69.75,-0.0146727526152735,-0.806,18.211,0.0107573713753772,0.589
2022-01-01,83.25,-45.75,-0.0035163274722846,-0.599,5.875,0.0042589699477425,0.724
2022-01-01,83.25,-45.25,-0.013371982944944,-0.274,48.872,0.0508897964956552,1.041
2022-01-01,83.25,-44.75,-0.0088465122952674,-0.862,10.257,0.009075525798031,0.884
2022-01-01,83.25,-44.25,-0.0061599568523109,-0.636,9.69,0.0073338981941113,0.756
2022-01-01,83.25,-43.75,-0.0113498138657095,-0.409,27.769,0.0190202514540439,0.685
2022-01-01,83.25,-43.25,-0.0106732599157459,-0.396,26.982,0.0142512418328571,0.528
