time,lat,lon,glacier_mass_change_gt,glacier_mass_change_mwe,glacier_area_km2,uncertainty_gt,uncertainty_mwe
1996-01-01,83.75,-38.75,0.0040728091397117,1.031,3.952,0.0035370406870987,0.894
1996-01-01,83.75,-37.75,0.0026635139647397,1.04,2.56,0.0033206277141749,1.296
1996-01-01,83.75,-37.25,0.0097508833638931,0.788,12.375,0.0209102598739907,1.689
1996-01-01,83.75,-36.75,0.0220625493148454,0.807,27.354,0.028890991311836,1.055
1996-01-01,83.75,-35.25,0.0139926390006368,0.434,32.261,0.0347223633316487,1.076
1996-01-01,83.75,-34.25,-0.0003445289458978,-0.246,1.403,0.0015833015990467,1.128
1996-01-01,83.25,-77.25,0.000656003097935,0.399,1.646,0.0010827223641377,0.657
1996-01-01,83.25,-76.75,0.0362890978546354,0.326,111.411,0.0643187552813158,0.577
1996-01-01,83.25,-74.75,4.0451052058854944e-05,0.073,0.552,0.0002389305109135,0.433
1996-01-01,83.25,-74.25,-0.0028588266394355,-0.079,36.323,0.0224253435946824,0.617
1996-01-01,83.25,-73.75,-0.0005041477529345,-0.199,2.528,0.001607160756248,0.636
1996-01-01,83.25,-73.25,0.0007194694641419,0.557,1.292,0.0006279992496806,0.485
1996-01-01,83.25,-72.75,0.012697001461304,0.198,64.069,0.0310516853614337,0.485
1996-01-01,83.25,-72.25,0.0130174118597321,0.245,53.082,0.0210527644196766,0.396
1996-01-01,83.25,-71.75,0.0059838398830412,0.275,21.795,0.0101553521434005,0.466
1996-01-01,83.25,-71.25,0.0020380526110148,1.44,1.415,0.0045422373872837,3.209
1996-01-01,83.25,-70.75,0.0077884328398319,0.11,71.118,0.0376569068486257,0.529
1996-01-01,83.25,-70.25,0.0025764292667615,0.06,42.864,0.0223644895049529,0.522
1996-01-01,83.25,-69.75,-0.002749303443125,-0.148,18.548,0.0109317948933709,0.589
1996-01-01,83.25,-45.75,0.0069008460336871,0.934,7.388,0.0066145066215915,0.894
1996-01-01,83.25,-45.25,0.0840937219956532,1.368,61.459,0.0720554554156607,1.17
1996-01-01,83.25,-44.75,0.0080014339005296,0.62,12.899,0.0141258266685333,1.095
1996-01-01,83.25,-44.25,0.0080860098706607,0.664,12.186,0.0126217484605129,1.035
1996-01-01,83.25,-43.75,0.0273978817620235,0.785,34.921,0.0321797691554243,0.921
1996-01-01,83.25,-43.25,0.0299489523946994,0.883,33.931,0.0228521122504246,0.672
1996-01-01,83.25,-41.25,0.0091886303334571,0.838,10.97,0.0081321975332723,0.74
1996-01-01,83.25,-40.75,0.0006913939482474,1.44,0.48,0.0008735900937851,1.819
1996-01-01,83.25,-40.25,0.0236506706643106,0.898,26.34,0.0243966684368893,0.925
1996-01-01,83.25,-39.25,0.0633543591674281,0.533,118.777,0.0883692433678609,0.744
1996-01-01,83.25,-38.75,0.0354147300649921,0.358,98.951,0.0758523318575837,0.766
1996-01-01,83.25,-38.25,0.1539663111099184,0.707,217.794,0.1444869487372506,0.662
1996-01-01,83.25,-37.75,0.062231726504819,0.635,97.932,0.0639801357538964,0.653
1996-01-01,83.25,-37.25,-0.0256063586035887,-0.083,308.025,0.3294430835566838,1.07
1996-01-01,83.25,-36.75,0.0668268433879605,0.59,113.179,0.0965415218256539,0.852
1996-01-01,83.25,-36.25,-0.0771602692586649,-0.391,197.201,0.2241504809363533,1.136
1996-01-01,83.25,-35.75,0.0303210168467098,0.162,187.733,0.2450447304251586,1.305
1996-01-01,83.25,-35.25,0.0701148303901549,1.163,60.307,0.1193069922810464,1.977
1996-01-01,83.25,-34.75,-0.0054258564226092,-0.04,134.766,0.133815848411357,0.993
1996-01-01,83.25,-34.25,5.967677599647693e-05,0.0,195.012,0.2196967054721125,1.127
1996-01-01,83.25,-33.75,0.0517359795834783,0.568,91.095,0.0850574882643118,0.933
1996-01-01,83.25,-33.25,0.0381946710367793,0.334,114.252,0.1155902446248995,1.012
1996-01-01,83.25,-32.25,0.005294981346372,0.178,29.698,0.0123623213683934,0.416
1996-01-01,83.25,-31.75,0.0353404972022155,0.172,205.691,0.2275054615697604,1.106
1996-01-01,83.25,-31.25,0.0162386562374647,0.484,33.532,0.0220106108031871,0.656
1996-01-01,83.25,-30.75,0.0357081339463591,0.257,138.876,0.1444576689016333,1.04
1996-01-01,83.25,-30.25,0.0644833783159467,0.399,161.624,0.1124850550338635,0.696
1996-01-01,83.25,-29.75,0.0154857338782457,0.352,44.008,0.0263193887385135,0.598
1996-01-01,83.25,-29.25,0.0195832144348441,0.507,38.603,0.0284443177889569,0.736
1996-01-01,83.25,-28.75,0.0324253415052308,0.183,177.615,0.2070138481811983,1.165
1996-01-01,83.25,-28.25,0.037894366191824,0.555,68.274,0.1014367383339651,1.485
1996-01-01,83.25,-27.75,0.0715072191936033,0.883,81.017,0.0720609364259573,0.888
1996-01-01,83.25,-27.25,0.0109224839165476,0.13,83.898,0.0869134888437304,1.036
1996-01-01,83.25,-26.75,0.0133719711394881,0.958,13.962,0.0102092227088039,0.73
1996-01-01,82.75,-82.25,0.0110398110037224,0.155,71.321,0.0301144303371325,0.422
1996-01-01,82.75,-81.75,-0.0026696946345932,-0.045,59.563,0.0130984525764483,0.22
1996-01-01,82.75,-81.25,0.0239353278447338,0.224,106.649,0.0340127908307557,0.319
1996-01-01,82.75,-80.75,0.0012265177461872,0.035,34.673,0.0089623791293516,0.258
1996-01-01,82.75,-80.25,0.0037909970857057,0.044,86.136,0.0128684084343147,0.149
1996-01-01,82.75,-79.75,0.0110704701631341,0.083,133.913,0.0257509390963432,0.192
1996-01-01,82.75,-79.25,0.0063716887359069,0.136,46.79,0.0073754250142266,0.157
1996-01-01,82.75,-78.75,0.0007328493479948,0.025,29.4,0.0067964510017547,0.231
1996-01-01,82.75,-78.25,3.155544148897605e-05,0.006,5.347,0.0010947060704478,0.205
1996-01-01,82.75,-77.75,0.0055863677605997,0.156,35.89,0.0060320547428972,0.168
1996-01-01,82.75,-77.25,0.0114650071869803,0.153,74.957,0.0141979389638016,0.189
