time,lat,lon,glacier_mass_change_gt,glacier_mass_change_mwe,glacier_area_km2,uncertainty_gt,uncertainty_mwe
1976-01-01,83.75,-38.75,0.0034132049820419,0.746,4.574,0.0041293894675168,0.902
1976-01-01,83.75,-37.75,0.0025665872050266,0.866,2.963,0.0038847427710756,1.31
1976-01-01,83.75,-37.25,0.0107036806481015,0.747,14.325,0.0243293713091318,1.698
1976-01-01,83.75,-36.75,0.0194775882428993,0.615,31.664,0.0338947857222101,1.07
1976-01-01,83.75,-35.25,0.0094330413573305,0.253,37.343,0.0407335113033723,1.091
1976-01-01,83.75,-34.25,-0.0007409008584654,-0.456,1.624,0.0018552311101988,1.142
1976-01-01,83.25,-77.25,0.0007680036476674,0.46,1.669,0.0010980193255341,0.657
1976-01-01,83.25,-76.75,0.0463506425191185,0.41,112.966,0.0652316990248503,0.577
1976-01-01,83.25,-74.75,9.420664932199798e-05,0.169,0.559,0.0002443694915972,0.437
1976-01-01,83.25,-74.25,0.0002605203114484,0.007,36.831,0.0227385179230973,0.617
1976-01-01,83.25,-73.75,-0.0003253879223612,-0.127,2.563,0.0016292925958545,0.636
1976-01-01,83.25,-73.25,0.0007859263538397,0.6,1.31,0.0006369163275894,0.485
1976-01-01,83.25,-72.75,0.0190027881412099,0.293,64.963,0.0314955236479057,0.485
1976-01-01,83.25,-72.25,0.0183909177472864,0.342,53.823,0.0213562529456207,0.396
1976-01-01,83.25,-71.75,0.00800543281251,0.362,22.099,0.0103008458353927,0.466
1976-01-01,83.25,-71.25,0.0019206282024565,1.338,1.435,0.0046066808824325,3.21
1976-01-01,83.25,-70.75,0.0144708635024732,0.201,72.11,0.0381880052516623,0.529
1976-01-01,83.25,-70.25,0.0065177621146568,0.15,43.462,0.0226784860740407,0.522
1976-01-01,83.25,-69.75,-0.0009640044106934,-0.051,18.807,0.0110836723804472,0.589
1976-01-01,83.25,-45.75,0.0054879374096635,0.642,8.552,0.0077319489090855,0.904
1976-01-01,83.25,-45.25,0.074662198931354,1.049,71.141,0.0838759250624828,1.178
1976-01-01,83.25,-44.75,0.0050112852806773,0.336,14.931,0.0165209017395063,1.106
1976-01-01,83.25,-44.25,0.0061151951372913,0.434,14.106,0.0148159728932251,1.05
1976-01-01,83.25,-43.75,0.0235497516679328,0.583,40.423,0.0377475481401422,0.933
1976-01-01,83.25,-43.25,0.0258230421039594,0.657,39.277,0.0267375146788699,0.68
1976-01-01,83.25,-41.25,0.0067588335985724,0.532,12.698,0.0095037003822459,0.748
1976-01-01,83.25,-40.75,0.0006154314966055,1.107,0.556,0.0010166063152972,1.828
1976-01-01,83.25,-40.25,0.0226025518194353,0.741,30.49,0.0284359282778107,0.932
1976-01-01,83.25,-39.25,0.0504895661029417,0.367,137.489,0.1030186445897215,0.749
1976-01-01,83.25,-38.75,0.0166028900620825,0.145,114.54,0.0886961406958028,0.774
1976-01-01,83.25,-38.25,0.1281748573460839,0.508,252.105,0.169467395639225,0.672
1976-01-01,83.25,-37.75,0.0504092110035072,0.445,113.36,0.0748051311139624,0.66
1976-01-01,83.25,-37.25,-0.088066339108547,-0.247,356.551,0.3855512896128202,1.081
1976-01-01,83.25,-36.75,0.0529170259023581,0.404,131.009,0.1132651812275276,0.864
1976-01-01,83.25,-36.25,-0.1176266034793707,-0.515,228.268,0.2607411079857831,1.142
1976-01-01,83.25,-35.75,-0.048033226956687,-0.221,217.308,0.2864483851620173,1.318
1976-01-01,83.25,-35.25,0.0700999115408776,1.004,69.808,0.1388739620651847,1.989
1976-01-01,83.25,-34.75,-0.0361588614568086,-0.232,155.997,0.1569018247812171,1.006
1976-01-01,83.25,-34.25,-0.0313637559802674,-0.139,225.734,0.256904028649723,1.138
1976-01-01,83.25,-33.75,0.0375640353996453,0.356,105.446,0.0998558915425522,0.947
1976-01-01,83.25,-33.25,0.0179943152326167,0.136,132.251,0.1356051644163956,1.025
1976-01-01,83.25,-32.25,-0.0010827399475628,-0.031,34.376,0.0144847759822873,0.421
1976-01-01,83.25,-31.75,-0.0056702516707672,-0.024,238.096,0.2667699526559651,1.12
1976-01-01,83.25,-31.25,0.011277032181026,0.291,38.814,0.0257835039847992,0.664
1976-01-01,83.25,-30.75,0.0048500416405235,0.03,160.754,0.1693661848591471,1.054
1976-01-01,83.25,-30.25,0.0387580273005333,0.207,187.086,0.1319065707545356,0.705
1976-01-01,83.25,-29.75,0.0076430720179539,0.15,50.941,0.0308737466246843,0.606
1976-01-01,83.25,-29.25,0.0137028969205082,0.307,44.685,0.0333571571448105,0.746
1976-01-01,83.25,-28.75,0.0001166269709002,0.001,205.597,0.2426420407866663,1.18
1976-01-01,83.25,-28.25,0.023321295598136,0.295,79.03,0.1190175412423654,1.506
1976-01-01,83.25,-27.75,0.0607078823409963,0.647,93.78,0.084573307675052,0.901
1976-01-01,83.25,-27.25,-0.0113603632891595,-0.117,97.116,0.101781202400447,1.048
1976-01-01,83.25,-26.75,0.0121615996591553,0.753,16.161,0.0119519923750673,0.739
1976-01-01,82.75,-82.25,0.0158705956206602,0.219,72.317,0.0305401602368908,0.422
1976-01-01,82.75,-81.75,0.0015784276747586,0.026,60.395,0.0132809618564244,0.22
1976-01-01,82.75,-81.25,0.0329948995571439,0.305,108.138,0.0345057719297826,0.319
1976-01-01,82.75,-80.75,0.0043003519798843,0.122,35.157,0.0090898155821564,0.258
1976-01-01,82.75,-80.25,0.0109216963661844,0.125,87.338,0.0130579909524849,0.149
1976-01-01,82.75,-79.75,0.0221551871148977,0.163,135.782,0.026127801392349,0.192
1976-01-01,82.75,-79.25,0.0104441987498883,0.22,47.443,0.0074896039054718,0.157
1976-01-01,82.75,-78.75,0.0030219685038242,0.101,29.811,0.0068930187293755,0.231
1976-01-01,82.75,-78.25,0.0004166596016684,0.077,5.422,0.0011102553481581,0.205
1976-01-01,82.75,-77.75,0.0080912268409716,0.222,36.391,0.0061230769703393,0.168
1976-01-01,82.75,-77.25,0.0188183865241098,0.248,76.004,0.014415257632709,0.189
1976-01-01,82.75,-76.75,0.0206850678742844,0.313,66.078,0.0177482677634965,0.268
1976-01-01,82.75,-76.25,0.0153220808577058,0.186,82.368,0.0135415178282497,0.164
1976-01-01,82.75,-75.75,0.0016828497853255,0.102,16.526,0.0039274295365794,0.238
1976-01-01,82.75,-75.25,0.0096989176142074,0.158,61.387,0.0182773523844425,0.298
1976-01-01,82.75,-74.75,0.0015886190323342,0.057,27.752,0.0053508189245306,0.193
1976-01-01,82.75,-74.25,0.0545159893545723,0.207,263.779,0.0907620983416267,0.344
1976-01-01,82.75,-73.75,0.0134891123473407,0.156,86.662,0.0226424298304,0.261
1976-01-01,82.75,-73.25,0.0008013114787637,0.032,25.16,0.003595558006576,0.143
1976-01-01,82.75,-72.75,0.0010843681854654,0.022,49.366,0.0074528159235904,0.151
1976-01-01,82.75,-72.25,0.0066176131600069,0.218,30.414,0.005584121336666,0.183
1976-01-01,82.75,-71.75,0.0319750440693108,0.348,91.907,0.0339092474952577,0.369
1976-01-01,82.75,-71.25,0.0108268205836326,0.292,37.091,0.0131645502560561,0.355
1976-01-01,82.75,-70.75,0.1152772813921001,0.243,474.03,0.1728035724909138,0.364
1976-01-01,82.75,-70.25,0.0137994259729753,0.088,156.342,0.053753144189997,0.344
1976-01-01,82.75,-69.75,0.0043855734955365,0.147,29.768,0.0093190729724085,0.313
1976-01-01,82.75,-69.25,0.0022134217094693,0.081,27.418,0.008428078479544,0.307
1976-01-01,82.75,-68.75,-0.0001371445854652,-0.214,0.641,0.0003911368416175,0.61
1976-01-01,82.75,-68.25,0.0002101700842928,0.083,2.522,0.000829083107911,0.329
1976-01-01,82.75,-67.75,-0.0011161211606133,-0.102,10.89,0.0031083771633977,0.285
1976-01-01,82.75,-67.25,-0.0009575795143866,-0.068,14.01,0.004220771949947,0.301
1976-01-01,82.75,-66.75,-4.042883554821702e-05,-0.001,58.301,0.0165948137738245,0.285
1976-01-01,82.75,-66.25,0.0038112441012648,0.104,36.63,0.0097289000185322,0.266
1976-01-01,82.75,-65.75,-2.1698312111610456e-05,-0.001,16.47,0.0042091860202456,0.256
1976-01-01,82.75,-65.25,-0.0005419651671973,-0.084,6.428,0.0020818491354824,0.324
1976-01-01,82.75,-64.75,-0.0002545286309576,-0.215,1.184,0.0004353166148971,0.368
1976-01-01,82.75,-47.75,0.0056995693348763,0.096,59.646,0.0524972972988155,0.88
1976-01-01,82.75,-47.25,0.0130920949840759,0.326,40.211,0.0256693868968964,0.638
1976-01-01,82.75,-46.75,0.0105181775350155,0.345,30.479,0.0173340163827347,0.568
1976-01-01,82.75,-46.25,0.020897061407362,0.357,58.557,0.0532337768541102,0.909
1976-01-01,82.75,-45.75,0.017945977476101,0.35,51.241,0.0419167947258765,0.818
1976-01-01,82.75,-45.25,0.0115544083016899,0.361,32.013,0.034040124657583,1.063
1976-01-01,82.75,-44.75,0.3168762850040734,0.842,376.423,0.3359095689381611,0.891
1976-01-01,82.75,-44.25,0.0264150752236937,0.294,89.956,0.0431142198171187,0.479
1976-01-01,82.75,-43.75,0.0282695713191725,0.296,95.519,0.10734425898991,1.124
1976-01-01,82.75,-43.25,0.1250822273793635,0.497,251.685,0.2441746672386185,0.97
1976-01-01,82.75,-42.75,0.0132121405652683,0.357,36.996,0.0177123477032343,0.478
1976-01-01,82.75,-42.25,0.022743572274582,0.483,47.097,0.0316778055142994,0.672
1976-01-01,82.75,-41.75,0.024791968637197,0.433,57.191,0.0437890359592848,0.765
1976-01-01,82.75,-41.25,0.0794300847782966,0.441,180.068,0.150155208783394,0.834
1976-01-01,82.75,-40.75,0.0465893318843584,0.562,82.937,0.0584959303566918,0.705
1976-01-01,82.75,-40.25,0.1807126689388567,0.583,309.973,0.2559639594651208,0.825
1976-01-01,82.75,-39.75,0.1045149590306367,0.49,213.502,0.2193674345563594,1.027
1976-01-01,82.75,-39.25,0.0489826491615726,0.572,85.635,0.071573159316615,0.835
1976-01-01,82.75,-38.75,0.2213813395547707,0.608,363.999,0.3543654187207187,0.973
1976-01-01,82.75,-38.25,0.0636660934166779,0.449,141.756,0.1000013179037284,0.705
1976-01-01,82.75,-37.75,0.4992090435260245,0.561,890.42,1.302331543513796,1.462
1976-01-01,82.75,-37.25,0.0697549529280194,0.443,157.309,0.1374569291338492,0.874
1976-01-01,82.75,-36.75,0.1629014874420979,0.296,551.136,0.3870433755684373,0.702
1976-01-01,82.75,-36.25,0.0110232484784571,0.473,23.316,0.0167358746408232,0.717
1976-01-01,82.75,-35.75,0.2392715169039905,0.479,499.483,0.4303980934416475,0.861
1976-01-01,82.75,-35.25,0.1199158819102191,0.464,258.668,0.260488994877511,1.007
1976-01-01,82.75,-34.75,0.0697679493509591,0.425,163.996,0.0946234417170293,0.577
1976-01-01,82.75,-33.75,0.0062058102626209,0.236,26.257,0.0153591528947456,0.585
1976-01-01,82.75,-33.25,0.0155521886393292,0.249,62.417,0.0368699624405853,0.591
1976-01-01,82.75,-32.75,0.0196806454063445,0.208,94.397,0.0842579567642464,0.893
1976-01-01,82.75,-32.25,0.02319195613943,0.361,64.202,0.0581332628485817,0.905
1976-01-01,82.75,-31.75,0.1437616901570133,0.239,602.677,0.6012401691295192,0.998
1976-01-01,82.75,-31.25,0.0339601414027312,0.472,71.947,0.0647869380900625,0.9
1976-01-01,82.75,-30.75,0.0088112796831027,0.294,29.943,0.0346126187413175,1.156
1976-01-01,82.75,-30.25,0.1436401486138194,0.485,296.085,0.3413271169837053,1.153
1976-01-01,82.75,-29.75,0.0132478205427021,0.359,36.873,0.0260663022839612,0.707
1976-01-01,82.75,-29.25,0.0197483364243886,0.372,53.03,0.0231741595738681,0.437
1976-01-01,82.75,-28.75,0.0550268286584838,0.377,146.118,0.0627999818680756,0.429
1976-01-01,82.75,-28.25,0.0631273868817479,0.328,192.56,0.1032534563937472,0.536
1976-01-01,82.75,-27.75,0.0181035957733407,0.282,64.273,0.0584747755393186,0.91
1976-01-01,82.75,-27.25,0.0011618224540242,0.084,13.839,0.0096142074697398,0.695
1976-01-01,82.75,-25.75,0.0046587795820202,0.383,12.156,0.0129993912890005,1.069
1976-01-01,82.75,-24.25,0.0036516776536902,0.14,26.102,0.0191711625715313,0.734
1976-01-01,82.75,-23.75,0.0247999479224359,0.284,87.244,0.0755496774685344,0.866
1976-01-01,82.75,-23.25,0.0049613012112897,0.308,16.105,0.0168448217028854,1.046
1976-01-01,82.75,-22.75,0.0035883157163862,0.425,8.452,0.0115246706275431,1.363
1976-01-01,82.25,-88.75,0.0003421338464176,0.202,1.695,0.0009882632755519,0.583
1976-01-01,82.25,-88.25,0.0039923090850968,0.174,22.924,0.0107740745332099,0.47
