time,lat,lon,glacier_mass_change_gt,glacier_mass_change_mwe,glacier_area_km2,uncertainty_gt,uncertainty_mwe
1985-01-01,83.75,-38.75,0.0015319855805298,0.357,4.294,0.0038740518261533,0.902
1985-01-01,83.75,-37.75,0.0012391040877279,0.445,2.782,0.0036459107808845,1.31
1985-01-01,83.75,-37.25,0.0038899377894149,0.289,13.448,0.0228351889682402,1.698
1985-01-01,83.75,-36.75,0.0059279409211649,0.199,29.725,0.0318074237922527,1.07
1985-01-01,83.75,-35.25,-0.0058268162431336,-0.166,35.056,0.0382372997812423,1.091
1985-01-01,83.75,-34.25,-0.0013212244651137,-0.866,1.525,0.0017430400915506,1.142
1985-01-01,83.25,-77.25,0.0005445314484361,0.328,1.658,0.0010904552315492,0.657
1985-01-01,83.25,-76.75,0.0305220346782503,0.272,112.267,0.0648051098552835,0.577
1985-01-01,83.25,-74.75,9.891703588481189e-06,0.018,0.556,0.000241387249591,0.434
1985-01-01,83.25,-74.25,-0.004823313968803,-0.132,36.602,0.022598422340878,0.617
1985-01-01,83.25,-73.75,-0.0006682292798319,-0.262,2.547,0.0016193854245209,0.636
1985-01-01,83.25,-73.25,0.0006159616048448,0.473,1.302,0.0006325709491732,0.485
1985-01-01,83.25,-72.75,0.0097551878977968,0.151,64.561,0.0312882615484371,0.485
1985-01-01,83.25,-72.25,0.0106810207921469,0.2,53.49,0.0212111638493119,0.396
1985-01-01,83.25,-71.75,0.0048908631635791,0.223,21.962,0.0102318110462635,0.466
1985-01-01,83.25,-71.25,0.0017864526081486,1.253,1.426,0.0045773908937309,3.209
1985-01-01,83.25,-70.75,0.0043051536876861,0.06,71.664,0.0379449094633799,0.529
1985-01-01,83.25,-70.25,0.000419568989439,0.01,43.193,0.0225357894124697,0.522
1985-01-01,83.25,-69.75,-0.0036169670026401,-0.194,18.69,0.0110161002838732,0.589
1985-01-01,83.25,-45.75,0.0020412561491317,0.254,8.028,0.0072543411632745,0.904
1985-01-01,83.25,-45.25,0.044725416039163,0.67,66.784,0.078692734893045,1.178
1985-01-01,83.25,-44.75,-0.0007619815430876,-0.054,14.017,0.0155078389486883,1.106
1985-01-01,83.25,-44.25,0.0003803905655744,0.029,13.242,0.0139055376055833,1.05
1985-01-01,83.25,-43.75,0.0064383427891201,0.17,37.947,0.0354192384846345,0.933
1985-01-01,83.25,-43.25,0.0092578090953206,0.251,36.871,0.0250746394971193,0.68
1985-01-01,83.25,-41.25,0.0017715898289729,0.149,11.921,0.0089169593617107,0.748
1985-01-01,83.25,-40.75,0.000380936626784,0.731,0.521,0.0009523653012357,1.828
1985-01-01,83.25,-40.25,0.0090419546232841,0.316,28.623,0.0266774462278791,0.932
1985-01-01,83.25,-39.25,-0.0071228044575364,-0.055,129.069,0.0966812672988389,0.749
1985-01-01,83.25,-38.75,-0.0284691044600141,-0.265,107.525,0.0832724674745137,0.774
1985-01-01,83.25,-38.25,0.0224357294501679,0.095,236.665,0.1589786388392807,0.672
1985-01-01,83.25,-37.75,0.0030754565112246,0.029,106.418,0.0701844672309333,0.66
1985-01-01,83.25,-37.25,-0.2238393414736878,-0.669,334.714,0.3620688005374257,1.081
1985-01-01,83.25,-36.75,-0.0015677112248135,-0.013,122.985,0.1062968222168877,0.864
1985-01-01,83.25,-36.25,-0.203591725624991,-0.95,214.288,0.2449216921203213,1.142
1985-01-01,83.25,-35.75,-0.1194558331613118,-0.586,203.999,0.2689526450054319,1.318
1985-01-01,83.25,-35.25,0.0379392923131728,0.579,65.533,0.1303378971440412,1.989
1985-01-01,83.25,-34.75,-0.0948062049024476,-0.647,146.443,0.1473588943613149,1.006
1985-01-01,83.25,-34.25,-0.1205583276392081,-0.569,211.909,0.2412359208841625,1.138
1985-01-01,83.25,-33.75,-0.0053751788429116,-0.054,98.988,0.0937224125007489,0.947
1985-01-01,83.25,-33.25,-0.0345236225042797,-0.278,124.151,0.1273037588214867,1.025
1985-01-01,83.25,-32.25,-0.0142651556692094,-0.442,32.271,0.0136164056530193,0.421
1985-01-01,83.25,-31.75,-0.0980530604263342,-0.439,223.514,0.2504546138444811,1.12
1985-01-01,83.25,-31.25,-0.0045300552639223,-0.124,36.437,0.0241997733989992,0.664
1985-01-01,83.25,-30.75,-0.0566803367659534,-0.376,150.909,0.1590074460724111,1.053
1985-01-01,83.25,-30.25,-0.0365759543665789,-0.208,175.628,0.1238281518411604,0.705
1985-01-01,83.25,-29.75,-0.0125653281934009,-0.263,47.821,0.0289871695261019,0.606
1985-01-01,83.25,-29.25,-0.0044723192455667,-0.107,41.948,0.0313073886885438,0.746
1985-01-01,83.25,-28.75,-0.0806189249320975,-0.418,193.005,0.2278089881032278,1.18
1985-01-01,83.25,-28.25,-0.0074914467489183,-0.101,74.19,0.1117167369244395,1.506
1985-01-01,83.25,-27.75,0.0214946858895889,0.244,88.037,0.0793502435824891,0.901
1985-01-01,83.25,-27.25,-0.0471396810680969,-0.517,91.168,0.0955749389573005,1.048
1985-01-01,83.25,-26.75,0.0051639916869637,0.34,15.172,0.0112087669940946,0.739
1985-01-01,82.75,-82.25,0.0062197954393283,0.087,71.869,0.030342312253465,0.422
1985-01-01,82.75,-81.75,-0.0065310198995835,-0.109,60.021,0.0132025246567422,0.22
1985-01-01,82.75,-81.25,0.0180314611279565,0.168,107.468,0.0342646288947422,0.319
1985-01-01,82.75,-80.75,-0.0005863023653603,-0.017,34.939,0.0090309717460019,0.258
1985-01-01,82.75,-80.25,-0.0011152389781489,-0.013,86.797,0.0129658725524492,0.149
1985-01-01,82.75,-79.75,0.003485311330214,0.026,134.941,0.0259432092846417,0.192
1985-01-01,82.75,-79.25,0.0038538188632695,0.082,47.149,0.0074275767052892,0.157
1985-01-01,82.75,-78.75,-0.0010344049005406,-0.035,29.626,0.0068487915833557,0.231
1985-01-01,82.75,-78.25,-0.0003123140919444,-0.058,5.388,0.0011032094919962,0.205
1985-01-01,82.75,-77.75,0.0032023597776724,0.089,36.166,0.0060740328092032,0.168
1985-01-01,82.75,-77.25,0.0080056073103954,0.106,75.533,0.0143009783020639,0.189
1985-01-01,82.75,-76.75,0.0112637548322758,0.172,65.668,0.0176171745749798,0.268
1985-01-01,82.75,-76.25,0.0040296809595546,0.049,81.858,0.0134376289591826,0.164
1985-01-01,82.75,-75.75,-0.0006234155165277,-0.038,16.424,0.0039024176822464,0.238
1985-01-01,82.75,-75.25,0.0008808811375546,0.014,61.007,0.018157869940666,0.298
1985-01-01,82.75,-74.75,-0.0021681682881435,-0.079,27.58,0.0053181749796409,0.193
1985-01-01,82.75,-74.25,0.0184151224524914,0.07,262.145,0.0901638801067881,0.344
1985-01-01,82.75,-73.75,0.0017669207903128,0.021,86.125,0.0224923147373482,0.261
1985-01-01,82.75,-73.25,-0.0027131619962929,-0.109,25.004,0.0035756168996135,0.143
1985-01-01,82.75,-72.75,-0.0057905193140929,-0.118,49.06,0.0074120796964876,0.151
1985-01-01,82.75,-72.25,0.0025083725502889,0.083,30.225,0.0055410891863486,0.183
1985-01-01,82.75,-71.75,0.0196743416653694,0.215,91.337,0.0336758398719915,0.369
1985-01-01,82.75,-71.25,0.0057601870200341,0.156,36.861,0.0130750238420958,0.355
