time,lat,lon,glacier_mass_change_gt,glacier_mass_change_mwe,glacier_area_km2,uncertainty_gt,uncertainty_mwe
2005-01-01,83.75,-38.75,-0.0027556830033269,-0.751,3.671,0.0032829883861933,0.894
2005-01-01,83.75,-37.75,-0.0016008599378671,-0.673,2.378,0.0030830768740772,1.296
2005-01-01,83.75,-37.25,-0.0093544902095003,-0.814,11.498,0.0194287262876058,1.689
2005-01-01,83.75,-36.75,-0.0231160429117303,-0.91,25.415,0.0268483564646662,1.055
2005-01-01,83.75,-35.25,-0.0383489687546539,-1.279,29.974,0.0323112105649547,1.076
2005-01-01,83.75,-34.25,-0.0025790909717454,-1.978,1.304,0.0014771315348651,1.128
2005-01-01,83.25,-77.25,-1.993049434721734e-06,-0.001,1.635,0.0010749930591172,0.657
2005-01-01,83.25,-76.75,-0.0066513538240624,-0.06,110.711,0.0638900659344051,0.577
2005-01-01,83.25,-74.75,-0.0001741998934403,-0.318,0.548,0.0002395772784618,0.437
2005-01-01,83.25,-74.25,-0.0166854006051581,-0.462,36.095,0.022299737854666,0.617
2005-01-01,83.25,-73.75,-0.0014922162325712,-0.594,2.512,0.0015985345708796,0.636
2005-01-01,83.25,-73.25,0.0001773787347214,0.138,1.283,0.0006226638158652,0.485
2005-01-01,83.25,-72.75,-0.011363528263347,-0.178,63.666,0.0308577760925192,0.485
2005-01-01,83.25,-72.25,-0.0068506255284476,-0.13,52.749,0.0209134986156785,0.396
2005-01-01,83.25,-71.75,-0.00231583657285,-0.107,21.658,0.0100883036034648,0.466
2005-01-01,83.25,-71.25,0.0013016393454888,0.926,1.406,0.0045130561571347,3.21
2005-01-01,83.25,-70.75,-0.018899333905987,-0.267,70.671,0.037431109378794,0.529
2005-01-01,83.25,-70.25,-0.0135950538896876,-0.319,42.594,0.0222336611478184,0.522
2005-01-01,83.25,-69.75,-0.0096259962207813,-0.522,18.431,0.0108726368195626,0.589
2005-01-01,83.25,-45.75,-0.0058778183389289,-0.856,6.864,0.0061440333493919,0.894
2005-01-01,83.25,-45.25,-0.0249616216522267,-0.437,57.102,0.0668448166436671,1.17
2005-01-01,83.25,-44.75,-0.0140098451641368,-1.169,11.985,0.0131383181718446,1.095
2005-01-01,83.25,-44.25,-0.0121780361626959,-1.076,11.322,0.011736641399066,1.035
2005-01-01,83.25,-43.75,-0.0306604962741134,-0.945,32.446,0.0299110446199951,0.921
2005-01-01,83.25,-43.25,-0.0271408213290194,-0.861,31.526,0.0212301562378337,0.672
2005-01-01,83.25,-41.25,-0.0097767369425433,-0.959,10.192,0.0075592118736248,0.74
2005-01-01,83.25,-40.75,-0.0001685258681684,-0.378,0.446,0.000811118769722,1.819
2005-01-01,83.25,-40.25,-0.019284582331852,-0.788,24.473,0.0226612927754643,0.925
2005-01-01,83.25,-39.25,-0.1276187909905121,-1.156,110.357,0.0822997946037591,0.744
2005-01-01,83.25,-38.75,-0.1263833413900348,-1.375,91.936,0.070738490784963,0.766
2005-01-01,83.25,-38.25,-0.20563846815357,-1.016,202.354,0.1344469362066705,0.662
2005-01-01,83.25,-37.75,-0.0979986432188433,-1.077,90.989,0.0595756934604871,0.653
2005-01-01,83.25,-37.25,-0.4980558014152735,-1.74,286.188,0.3070868350682012,1.069
2005-01-01,83.25,-36.75,-0.116873308429663,-1.111,105.155,0.0898324556931972,0.852
2005-01-01,83.25,-36.25,-0.3768276738097075,-2.057,183.221,0.2090798079158061,1.136
2005-01-01,83.25,-35.75,-0.2990561662589147,-1.715,174.424,0.2281540587593717,1.305
2005-01-01,83.25,-35.25,-0.0300523295904739,-0.536,56.032,0.1108099755195519,1.977
2005-01-01,83.25,-34.75,-0.2193105295954608,-1.752,125.212,0.1248115825387602,0.993
2005-01-01,83.25,-34.25,-0.3036407324194813,-1.676,181.187,0.2046829495375524,1.127
2005-01-01,83.25,-33.75,-0.0992543243565534,-1.173,84.637,0.0791458207994893,0.933
2005-01-01,83.25,-33.25,-0.1479346593701977,-1.394,106.152,0.1076325868552425,1.012
2005-01-01,83.25,-32.25,-0.0426949296766534,-1.547,27.592,0.0116797712297191,0.416
2005-01-01,83.25,-31.75,-0.2971801171268432,-1.555,191.109,0.2118789881893314,1.106
2005-01-01,83.25,-31.25,-0.0383145031170516,-1.23,31.154,0.0205253561243528,0.656
2005-01-01,83.25,-30.75,-0.1915890578112319,-1.485,129.03,0.1345411175528291,1.04
2005-01-01,83.25,-30.25,-0.197289360613592,-1.314,150.166,0.1049324163312998,0.696
2005-01-01,83.25,-29.75,-0.0561005453019971,-1.372,40.888,0.0246031619214325,0.598
2005-01-01,83.25,-29.25,-0.0437516266662791,-1.22,35.867,0.0265026668924694,0.736
2005-01-01,83.25,-28.75,-0.2527072363515927,-1.531,165.024,0.1927433302552057,1.165
